yop_kodu,bir_kontenjana_talip_olan_aday_sayisi_2022,bir_kontenjana_talip_olan_aday_sayisi_2023,bir_kontenjana_talip_olan_aday_sayisi_2024,ilk_uc_sirada_tercih_eden_sayisi_2022,ilk_uc_sirada_tercih_eden_sayisi_2023,ilk_uc_sirada_tercih_eden_sayisi_2024,ilk_uc_sirada_tercih_eden_orani_2022,ilk_uc_sirada_tercih_eden_orani_2023,ilk_uc_sirada_tercih_eden_orani_2024,ilk_uc_tercih_olarak_yerlesen_sayisi_2022,ilk_uc_tercih_olarak_yerlesen_sayisi_2023,ilk_uc_tercih_olarak_yerlesen_sayisi_2024,ilk_uc_tercih_olarak_yerlesen_orani_2022,ilk_uc_tercih_olarak_yerlesen_orani_2023,ilk_uc_tercih_olarak_yerlesen_orani_2024
103990364,,,"10,0",,,79.0,,,"23,2",,,21.0,,,"61,8"
103990371,,,"5,1",,,65.0,,,"17,1",,,24.0,,,"32,4"
103990378,,,"17,5",,,291.0,,,"21,0",,,25.0,,,"31,6"
103990385,,,"16,4",,,63.0,,,"13,2",,,12.0,,,"41,4"
103990392,,,"12,4",,,116.0,,,"27,5",,,18.0,,,"52,9"
103990399,,,"11,4",,,84.0,,,"27,3",,,19.0,,,"70,4"
103990406,,,"9,7",,,86.0,,,"32,7",,,11.0,,,"40,7"
104010016,"16,7","13,6","11,9",188.0,170.0,144.0,"36,3","39,1","37,7",7.0,11.0,18.0,"22,6","34,4","56,3"
104010025,"21,7","19,5","18,3",362.0,359.0,322.0,"53,9","57,5","47,5",17.0,26.0,17.0,"54,8","81,3","45,9"
104010034,"17,6","18,7","13,4",204.0,222.0,124.0,"37,4","37,1","29,0",11.0,17.0,14.0,"35,5","54,8","43,8"
104010043,"21,2","17,1","17,7",184.0,171.0,140.0,"28,0","31,3","29,2",10.0,14.0,11.0,"32,3","43,8","40,7"
104010052,"35,8","31,1","30,0",1026.0,890.0,832.0,"79,6","79,6","77,0",36.0,36.0,36.0,"100,0","100,0","100,0"
104010061,"28,0","30,5","37,8",192.0,268.0,338.0,"22,1","27,5","28,0",12.0,17.0,23.0,"38,7","53,1","71,9"
104010079,"34,0","34,3","43,8",330.0,380.0,433.0,"31,3","34,7","30,9",18.0,12.0,19.0,"58,1","37,5","59,4"
104010088,"17,2","19,1","18,1",143.0,188.0,177.0,"26,9","30,8","26,4",11.0,7.0,12.0,"35,5","21,9","32,4"
104010097,"27,2","23,8","32,1",271.0,226.0,288.0,"32,2","29,7","28,1",15.0,21.0,12.0,"48,4","65,6","37,5"
104010113,"28,1","27,3","22,4",614.0,600.0,459.0,"70,4","68,7","63,9",29.0,31.0,29.0,"93,5","96,9","90,6"
104010122,"35,5","23,7","15,4",354.0,227.0,107.0,"32,2","30,8","22,4",14.0,16.0,10.0,"45,2","51,6","32,3"
104010131,"28,5","22,2","14,1",249.0,197.0,116.0,"28,2","28,6","22,8",7.0,9.0,10.0,"22,6","29,0","27,8"
104070070,,"5,0","6,0",,3.0,4.0,,"60,0","66,7",,1.0,1.0,,"100,0","100,0"
104110015,"31,8","25,3","29,9",1019.0,817.0,819.0,"22,2","22,4","26,6",83.0,54.0,31.0,"57,6","37,5","30,1"
104110024,"32,7","33,6","51,5",584.0,652.0,555.0,"14,5","15,8","17,4",27.0,13.0,5.0,"22,0","10,6","8,1"
104110078,"28,3","20,1","15,3",337.0,263.0,213.0,"19,2","20,4","22,5",9.0,17.0,13.0,"14,5","27,0","21,0"
104110103,"25,3","25,5","17,6",209.0,234.0,170.0,"20,1","21,9","23,5",12.0,11.0,18.0,"29,3","26,8","43,9"
104110112,"25,2","28,6","20,8",489.0,512.0,253.0,"23,7","21,3","19,7",14.0,25.0,12.0,"17,1","30,5","19,4"
104110121,"39,2","28,3","23,0",474.0,350.0,225.0,"19,5","19,3","18,8",6.0,10.0,12.0,"9,7","16,1","23,1"
104110139,"30,1","22,5","16,9",754.0,491.0,260.0,"27,0","22,7","21,4",22.0,26.0,22.0,"23,7","27,7","30,6"
104110193,"22,9","23,2","19,8",306.0,333.0,260.0,"25,7","27,6","25,3",22.0,16.0,15.0,"42,3","30,8","28,8"
104110209,"10,1","9,2","7,1",377.0,290.0,174.0,"60,1","50,9","47,2",51.0,45.0,29.0,"82,3","72,6","55,8"
104110218,"15,5","20,6","8,3",21.0,86.0,32.0,"6,4","16,0","14,7",3.0,8.0,10.0,"14,3","30,8","38,5"
104110227,"16,3","12,2","8,0",31.0,36.0,14.0,"9,0","9,5","6,7",4.0,8.0,2.0,"19,0","25,8","7,7"
104110236,"30,0","16,3","10,5",166.0,162.0,78.0,"26,3","32,1","28,5",12.0,7.0,17.0,"57,1","22,6","65,4"
104110245,"6,0","5,3","3,6",17.0,15.0,11.0,"13,6","13,5","14,5",5.0,5.0,6.0,"23,8","23,8","28,6"
104110254,"10,6","10,4","5,8",154.0,192.0,28.0,"23,4","25,7","11,8",19.0,27.0,13.0,"30,6","37,5","31,7"
104110263,"20,8","10,0","6,8",74.0,61.0,23.0,"16,9","19,7","13,0",12.0,14.0,4.0,"57,1","45,2","15,4"
104110272,"16,0","18,2","18,9",113.0,138.0,128.0,"17,2","18,5","16,5",9.0,11.0,9.0,"22,0","26,8","22,0"
104110299,"22,7","17,4","11,8",553.0,456.0,208.0,"33,9","31,9","34,0",37.0,22.0,25.0,"51,4","26,8","48,1"
104110306,"19,9","18,1","29,6",1102.0,1095.0,812.0,"45,1","49,1","44,2",82.0,82.0,25.0,"66,7","66,7","40,3"
104110315,"25,2","11,7","13,3",76.0,42.0,30.0,"14,3","11,5","10,8",9.0,9.0,3.0,"42,9","29,0","14,3"
104110324,"32,5","17,5","15,2",177.0,130.0,127.0,"26,0","24,0","27,0",7.0,11.0,14.0,"33,3","35,5","45,2"
104110333,"19,5","27,3","17,0",404.0,688.0,334.0,"25,2","30,7","31,6",25.0,24.0,19.0,"30,5","29,3","30,6"
104110342,"20,4","25,3","20,4",575.0,887.0,487.0,"34,3","37,7","38,6",33.0,60.0,31.0,"40,2","64,5","50,0"
104110351,"16,1","14,7","10,9",277.0,290.0,178.0,"23,9","27,5","31,3",38.0,30.0,30.0,"52,8","41,7","57,7"
104110369,"33,1","19,5","9,5",201.0,224.0,91.0,"28,9","37,1","30,8",13.0,16.0,25.0,"61,9","51,6","80,6"
104110378,"29,6","19,5","8,7",212.0,232.0,103.0,"34,1","38,3","38,3",19.0,22.0,21.0,"90,5","71,0","67,7"
104110387,"15,4","17,6","8,0",527.0,676.0,168.0,"41,7","46,8","40,4",68.0,55.0,29.0,"82,9","67,1","55,8"
104110624,"58,9","37,7","18,4",1551.0,1128.0,501.0,"28,3","32,2","27,8",21.0,34.0,37.0,"22,6","36,6","37,8"
104110633,"28,9","27,9","38,4",422.0,522.0,611.0,"17,8","22,8","25,7",12.0,15.0,18.0,"14,6","18,3","29,0"
104110642,"25,9","24,3","20,2",509.0,496.0,501.0,"21,1","22,0","25,3",15.0,18.0,11.0,"16,1","19,4","11,2"
104110651,"12,7","14,7","25,7",215.0,298.0,298.0,"18,3","21,8","24,7",11.0,18.0,7.0,"11,8","19,4","14,9"
104110669,"20,1","23,4","24,1",286.0,416.0,264.0,"15,3","19,1","14,3",9.0,7.0,3.0,"9,7","7,5","3,9"
104110678,"18,4","21,6","24,8",314.0,402.0,537.0,"18,4","20,0","23,3",9.0,13.0,18.0,"9,7","14,0","19,4"
104110687,"12,5","13,7","18,6",434.0,514.0,421.0,"29,4","31,7","31,4",25.0,46.0,11.0,"21,2","39,0","15,3"
104110696,"16,5","17,4","22,1",361.0,474.0,240.0,"23,5","28,4","26,5",23.0,27.0,6.0,"24,7","28,1","14,6"
104110836,"14,1","16,8","17,4",1723.0,2186.0,2536.0,"39,6","42,4","47,4",139.0,155.0,180.0,"45,1","50,3","58,4"
104111216,"21,8","21,9","15,5",787.0,821.0,254.0,"38,9","40,3","37,4",73.0,63.0,32.0,"78,5","67,7","72,7"
104111234,"20,4","24,0","22,1",471.0,569.0,569.0,"22,4","23,0","25,0",28.0,24.0,29.0,"27,2","23,3","28,2"
104111243,"25,7","18,0","32,8",676.0,531.0,234.0,"28,3","30,8","25,5",42.0,41.0,13.0,"45,2","42,7","46,4"
104111252,"25,7","14,7","28,4",731.0,440.0,592.0,"27,6","28,3","31,2",49.0,56.0,33.0,"47,6","53,3","49,3"
104111261,"18,2","20,7","21,1",201.0,280.0,316.0,"15,3","18,8","19,4",16.0,18.0,11.0,"22,2","25,0","14,3"
104111279,"9,4","10,8","21,5",16.0,34.0,138.0,"9,4","17,5","27,9",2.0,3.0,11.0,"11,1","16,7","47,8"
104111288,"39,3","44,3","81,4",231.0,328.0,296.0,"31,0","39,0","45,5",10.0,10.0,2.0,"52,6","52,6","25,0"
104111297,"20,9","22,7","26,8",279.0,351.0,363.0,"17,3","20,1","20,9",5.0,9.0,7.0,"6,5","11,7","10,8"
104111304,"16,6","18,8","21,0",52.0,79.0,140.0,"18,4","24,7","30,3",10.0,12.0,12.0,"58,8","70,6","54,5"
104111313,"16,4","19,7","20,3",288.0,333.0,439.0,"26,5","25,6","30,5",12.0,23.0,21.0,"18,2","34,8","29,6"
104111322,"4,3","6,6","9,1",49.0,99.0,176.0,"16,0","20,9","25,0",14.0,24.0,26.0,"19,4","33,3","33,8"
104111349,"19,7","27,2","21,1",144.0,280.0,188.0,"14,6","19,8","15,7",5.0,12.0,10.0,"10,0","23,1","17,5"
104111358,"12,3","17,9","22,2",26.0,43.0,91.0,"16,3","17,1","21,6",4.0,5.0,11.0,"30,8","35,7","57,9"
104111367,"13,5","18,2","23,9",166.0,240.0,309.0,"18,7","20,0","23,1",13.0,10.0,10.0,"19,7","15,2","17,9"
104111376,"7,7","13,2","33,1",17.0,41.0,61.0,"13,0","18,2","26,3",2.0,5.0,2.0,"11,8","29,4","28,6"
104111694,"54,0","36,0","20,0",841.0,628.0,366.0,"23,6","26,4","25,8",5.0,11.0,23.0,"7,6","16,7","32,4"
104111701,"78,6","59,1","33,7",673.0,599.0,414.0,"40,8","48,2","47,3",12.0,10.0,12.0,"57,1","47,6","46,2"
104111719,"22,4","16,8","12,3",236.0,193.0,154.0,"34,1","35,8","34,7",18.0,17.0,13.0,"58,1","53,1","36,1"
104111852,"18,8","17,4","14,5",251.0,275.0,218.0,"23,0","27,2","23,8",23.0,27.0,19.0,"39,7","46,6","30,2"
104111861,"13,3","16,5","15,6",36.0,53.0,74.0,"18,1","21,4","23,7",9.0,8.0,5.0,"60,0","53,3","25,0"
104111931,"4,0","1,5","1,0",0.0,0.0,0.0,,,"0,0",0.0,,,,,
104111976,"11,0","8,0","5,0",6.0,6.0,3.0,"54,5","75,0","60,0",1.0,1.0,1.0,"100,0","100,0","100,0"
104112011,,,"4,0",,,1.0,,,"12,5",,,0.0,,,"0,0"
104112029,"3,0","12,0","14,0",1.0,3.0,0.0,"33,3","25,0","0,0",0.0,1.0,0.0,,"100,0","0,0"
104112065,"31,6","35,5","36,4",343.0,450.0,363.0,"17,5","20,4","19,2",6.0,7.0,7.0,"9,7","11,3","13,5"
104112074,"28,4","32,8","31,2",444.0,523.0,603.0,"25,2","25,7","31,2",12.0,19.0,29.0,"19,4","30,6","46,8"
104112083,"23,7","25,5","22,3",193.0,242.0,234.0,"19,9","23,2","25,6",6.0,8.0,6.0,"14,6","19,5","14,6"
104112092,"31,1","35,0","39,6",288.0,411.0,484.0,"17,8","22,6","23,5",6.0,10.0,11.0,"11,5","19,2","21,2"
104112108,"44,1","44,3","31,4",368.0,436.0,388.0,"20,4","24,0","26,3",5.0,8.0,15.0,"12,2","19,5","31,9"
104112153,"15,3","23,5","23,4",704.0,1183.0,734.0,"44,6","48,8","60,3",93.0,85.0,46.0,"90,3","82,5","88,5"
104190334,"32,5","21,6","49,8",524.0,399.0,466.0,"22,4","25,0","30,2",23.0,24.0,10.0,"31,9","32,4","32,3"
104190489,"20,9","15,0","12,5",632.0,440.0,346.0,"32,5","30,5","26,8",36.0,43.0,50.0,"38,7","45,3","48,5"
104190549,"12,0","6,0","6,0",2.0,1.0,2.0,"16,7","8,3","16,7",0.0,1.0,,,"50,0",
104190550,"3,0","7,0","5,0",0.0,0.0,1.0,,,"20,0",,0.0,,,,
104190551,"76,6","23,3","32,0",742.0,193.0,237.0,"23,6","19,7","18,0",16.0,5.0,5.0,"39,0","11,9","12,2"
104190552,"10,0","11,1","7,8",123.0,169.0,99.0,"30,0","36,3","27,1",24.0,24.0,23.0,"58,5","58,5","48,9"
104190568,"271,5","69,1","29,2",4241.0,879.0,670.0,"50,4","39,8","44,2",14.0,17.0,17.0,"45,2","53,1","32,7"
104190582,"4,0","2,0","0,5",2.0,0.0,0.0,"50,0",,"0,0",1.0,,,"100,0",,
104190596,,"31,5","30,2",,3652.0,2950.0,,"50,0","47,6",,152.0,75.0,,"65,5","36,6"
104190603,,"5,4","5,6",,10.0,10.0,,"37,0","35,7",,3.0,1.0,,"60,0","20,0"
104190617,,,"7,0",,,1.0,,,"14,3",,,1.0,,,"100,0"
111210011,"2,7","3,6","14,8",13.0,26.0,66.0,"9,2","11,2","9,9",11.0,21.0,9.0,"31,4","38,2","20,0"
111210012,"21,9","17,3","9,6",130.0,238.0,101.0,"9,6","15,3","12,4",12.0,27.0,22.0,"19,4","30,0","25,9"
111210016,"49,0","57,8","54,8",487.0,741.0,673.0,"16,0","16,2","17,5",12.0,18.0,9.0,"19,4","22,8","12,9"
111210017,"34,9","48,6","48,5",981.0,1729.0,1260.0,"30,2","29,9","32,1",34.0,42.0,44.0,"36,6","35,3","54,3"
111210032,"110,6","27,3","27,3",949.0,423.0,287.0,"27,7","23,1","20,2",7.0,21.0,3.0,"22,6","31,3","5,8"
111210039,"67,1","25,7","12,9",1109.0,491.0,234.0,"40,3","36,8","33,7",17.0,28.0,24.0,"41,5","53,8","44,4"
111210046,"35,1","24,8","37,2",999.0,506.0,585.0,"46,0","21,3","18,5",55.0,27.0,21.0,"88,7","28,1","24,7"
111210074,,,"8,0",,,70.0,,,"21,2",,,14.0,,,"34,1"
111210081,,,"25,6",,,228.0,,,"25,4",,,11.0,,,"32,4"
111210102,,,"8,1",,,53.0,,,"10,4",,,7.0,,,"11,1"
104210014,"16,4","21,2","9,9",181.0,326.0,102.0,"26,9","29,6","29,5",23.0,38.0,25.0,"56,1","73,1","71,4"
104210023,"36,7","16,0","11,0",317.0,252.0,116.0,"27,9","30,4","28,6",16.0,29.0,20.0,"51,6","55,8","54,1"
104210032,"16,6","18,0","18,3",277.0,516.0,385.0,"23,2","31,2","25,9",33.0,48.0,28.0,"45,8","53,3","34,6"
104210041,"25,6","19,9","16,0",472.0,544.0,222.0,"29,8","34,6","30,2",33.0,39.0,23.0,"53,2","49,4","50,0"
104210068,"15,5","14,8","13,3",325.0,508.0,106.0,"25,6","33,0","28,6",48.0,70.0,14.0,"58,5","67,3","50,0"
104210077,"20,6","16,1","14,6",503.0,582.0,129.0,"29,8","34,8","31,5",45.0,59.0,16.0,"54,9","56,7","57,1"
104210086,"25,4","32,5","12,4",460.0,906.0,232.0,"34,8","36,2","32,9",40.0,48.0,30.0,"76,9","62,3","52,6"
104210095,"27,8","27,7","6,9",482.0,801.0,99.0,"33,4","44,4","25,1",25.0,22.0,35.0,"48,1","33,8","61,4"
104210102,"21,7","14,6","24,0",611.0,560.0,584.0,"30,3","32,3","30,0",51.0,72.0,32.0,"54,8","60,5","39,5"
104210111,"25,9","18,7","37,2",745.0,792.0,784.0,"32,7","37,8","35,7",66.0,76.0,32.0,"75,0","67,9","54,2"
104210129,"11,0","10,4","19,7",244.0,358.0,332.0,"23,9","29,8","24,8",32.0,44.0,25.0,"34,4","37,9","36,8"
104210138,"13,2","13,6","12,7",190.0,324.0,240.0,"23,3","30,9","25,5",20.0,35.0,38.0,"32,3","45,5","51,4"
104210156,"2,7","2,4","6,4",16.0,12.0,17.0,"18,8","12,9","11,5",11.0,7.0,4.0,"57,9","36,8","17,4"
104210165,"2,1","3,4","11,0",25.0,39.0,69.0,"14,3","16,3","14,0",17.0,27.0,18.0,"45,9","54,0","40,0"
104210174,"8,1","7,7","10,2",153.0,172.0,219.0,"18,4","17,5","19,0",34.0,49.0,23.0,"33,0","38,3","20,4"
104210183,"6,2","4,6","2,4",27.0,27.0,15.0,"14,1","15,0","15,5",11.0,17.0,11.0,"35,5","43,6","27,5"
104210192,"14,3","18,5","17,7",503.0,1381.0,980.0,"20,2","34,3","28,8",85.0,98.0,68.0,"48,6","45,0","35,4"
104210314,"34,5","38,0","26,5",598.0,1030.0,595.0,"33,4","41,7","39,3",33.0,29.0,26.0,"63,5","44,6","45,6"
104210323,"18,2","30,1","40,8",296.0,1332.0,627.0,"15,8","34,5","27,0",32.0,4.0,0.0,"31,1","3,1","0,0"
104210332,"22,1","17,8","15,7",581.0,546.0,456.0,"36,4","33,3","35,8",55.0,64.0,45.0,"76,4","69,6","57,0"
104210341,"19,0","20,7","15,3",385.0,557.0,168.0,"28,2","29,9","32,3",58.0,57.0,15.0,"80,6","63,3","44,1"
104210359,"10,3","13,8","18,1",92.0,179.0,142.0,"21,8","25,0","17,0",15.0,25.0,14.0,"36,6","48,1","30,4"
104210368,,,"24,3",,,165.0,,,"19,4",,,12.0,,,"34,3"
104210386,"52,8","52,2","53,2",803.0,1328.0,1086.0,"21,1","24,5","23,4",49.0,50.0,39.0,"68,1","48,1","44,8"
104210395,"28,6","36,7","37,9",2043.0,3898.0,2764.0,"34,8","40,8","42,1",143.0,159.0,115.0,"69,8","61,2","66,5"
104210402,"12,7","18,8","14,6",180.0,378.0,240.0,"22,8","26,1","24,2",36.0,25.0,17.0,"58,1","32,5","25,0"
104210429,"5,4","3,9","4,6",104.0,101.0,63.0,"23,7","25,5","17,4",47.0,56.0,30.0,"57,3","54,9","38,0"
104210447,"37,6","27,6","29,4",771.0,954.0,477.0,"33,1","43,8","35,3",35.0,57.0,20.0,"56,5","72,2","43,5"
104210456,"20,9","15,9","29,9",928.0,1399.0,901.0,"22,8","36,3","26,7",108.0,116.0,21.0,"55,4","47,7","18,6"
104210474,"21,7","21,4","22,3",294.0,398.0,280.0,"26,0","28,6","27,9",27.0,16.0,12.0,"51,9","24,6","26,7"
104210483,"11,1","12,6","13,2",169.0,334.0,160.0,"21,2","28,8","26,3",35.0,55.0,23.0,"48,6","59,8","50,0"
104210492,"12,9","12,6","7,6",111.0,157.0,92.0,"16,6","19,2","27,0",11.0,23.0,26.0,"21,2","35,4","57,8"
104210508,"23,3","24,5","25,8",506.0,1007.0,567.0,"35,0","53,5","42,3",46.0,46.0,27.0,"74,2","59,7","51,9"
104210517,"22,2","15,8","10,3",780.0,997.0,473.0,"31,7","40,9","39,9",75.0,101.0,87.0,"67,6","65,6","75,7"
104210544,"15,1","16,8","3,6",234.0,354.0,18.0,"29,7","32,5","11,2",24.0,30.0,8.0,"46,2","46,2","19,5"
104210553,"1,0","1,3","1,9",3.0,9.0,5.0,"14,3","26,5","21,7",2.0,6.0,3.0,"66,7","100,0","75,0"
104210571,"13,2","12,2","19,1",127.0,177.0,169.0,"18,5","21,7","21,6",18.0,36.0,18.0,"34,6","53,7","43,9"
104210614,"24,0","19,5","8,5",394.0,502.0,102.0,"26,5","32,5","26,0",29.0,45.0,23.0,"46,8","57,0","50,0"
104210623,"14,5","20,0","12,0",148.0,307.0,91.0,"19,6","23,6","22,4",16.0,13.0,17.0,"30,8","20,0","50,0"
104210632,"12,6","14,2","10,7",194.0,305.0,102.0,"24,8","27,2","23,3",37.0,42.0,15.0,"59,7","53,2","36,6"
104210641,"1,6","2,5","11,8",1.0,2.0,6.0,"3,0","3,1","4,3",1.0,2.0,3.0,"16,7","25,0","25,0"
104290139,"17,3","13,9","19,4",438.0,481.0,612.0,"40,8","44,9","42,7",32.0,50.0,48.0,"51,6","64,9","64,9"
104290190,"27,6","22,4","25,6",434.0,512.0,358.0,"30,3","34,1","30,4",32.0,52.0,30.0,"61,5","77,6","65,2"
104290191,"10,6","10,5","7,2",212.0,363.0,95.0,"32,3","43,9","37,5",44.0,62.0,21.0,"71,0","78,5","60,0"
104290224,"41,0","25,3","34,5",459.0,414.0,519.0,"27,3","31,5","32,7",28.0,38.0,26.0,"68,3","73,1","56,5"
104290228,"8,4","9,8","14,0",101.0,190.0,234.0,"29,4","38,0","32,1",9.0,10.0,12.0,"22,0","19,6","23,1"
104290229,"44,2","24,6","19,6",216.0,200.0,109.0,"23,3","30,1","27,9",10.0,13.0,8.0,"47,6","48,1","40,0"
104290230,"8,4","11,8","10,4",227.0,407.0,122.0,"43,4","43,6","33,6",48.0,56.0,20.0,"77,4","70,9","57,1"
104290283,"138,3","20,6","23,6",427.0,90.0,108.0,"25,7","27,3","35,2",8.0,16.0,12.0,"66,7","100,0","92,3"
104290286,"1,0","1,6","4,2",2.0,8.0,9.0,"7,4","15,7","18,0",1.0,5.0,4.0,"16,7","55,6","33,3"
104290304,"164,6","87,4","34,8",2578.0,1856.0,564.0,"50,5","54,5","47,6",30.0,37.0,30.0,"96,8","94,9","88,2"
104290381,,"94,3","34,7",,1170.0,356.0,,"31,0","25,0",,18.0,6.0,,"45,0","14,6"
104290458,,,"6,9",,,146.0,,,"28,0",,,35.0,,,"46,1"
104290465,,,"16,7",,,202.0,,,"26,2",,,15.0,,,"32,6"
104290472,,,"34,8",,,393.0,,,"33,2",,,13.0,,,"38,2"
104290486,,,"39,4",,,393.0,,,"31,2",,,15.0,,,"46,9"
104410048,"9,1","12,7","14,7",140.0,176.0,267.0,"18,7","16,8","20,6",19.0,17.0,16.0,"23,2","20,7","18,2"
104410057,"8,2","12,6","15,5",113.0,159.0,198.0,"19,3","17,6","16,6",13.0,24.0,20.0,"18,1","33,3","26,0"
104410066,"8,8","11,8","14,3",196.0,272.0,195.0,"18,8","19,6","19,0",32.0,29.0,19.0,"27,1","24,6","26,4"
104410075,"23,2","19,3","32,1",382.0,312.0,505.0,"26,5","25,2","25,4",26.0,25.0,12.0,"41,9","40,3","19,4"
104410109,"8,5","10,6","16,2",63.0,110.0,73.0,"12,0","16,7","11,0",12.0,14.0,3.0,"19,4","22,6","7,3"
104410118,"14,4","16,9","13,1",119.0,138.0,78.0,"26,7","25,5","19,3",12.0,9.0,8.0,"38,7","29,0","25,8"
104410127,"18,1","20,2","16,5",228.0,239.0,173.0,"24,3","21,9","20,1",12.0,14.0,21.0,"23,1","26,9","40,4"
104410136,"16,7","12,7","13,7",354.0,305.0,202.0,"29,5","32,5","28,5",21.0,32.0,18.0,"29,2","44,4","34,6"
104410145,"22,5","19,4","30,4",342.0,305.0,467.0,"24,5","24,5","24,8",23.0,22.0,8.0,"37,1","35,5","12,9"
104410154,"16,4","14,9","20,7",231.0,248.0,196.0,"19,5","22,5","23,1",16.0,27.0,6.0,"22,2","36,5","14,6"
104410163,"14,7","15,6","16,4",117.0,149.0,117.0,"15,3","18,3","13,7",11.0,15.0,20.0,"21,2","28,8","38,5"
104410172,"2,7","3,6","12,2",26.0,37.0,94.0,"15,7","16,4","12,4",15.0,20.0,6.0,"35,7","32,3","9,7"
104410181,"23,6","31,5","38,2",252.0,385.0,369.0,"17,2","19,7","18,6",9.0,11.0,8.0,"14,5","17,7","15,4"
104410199,"16,5","22,4","37,9",252.0,406.0,537.0,"18,6","22,1","22,9",12.0,12.0,18.0,"14,6","14,6","29,0"
104410206,"21,2","22,6","16,6",159.0,171.0,90.0,"24,2","23,6","17,4",2.0,15.0,6.0,"6,5","48,4","19,4"
104410207,"30,8","17,5","12,2",1005.0,499.0,367.0,"35,1","30,6","30,8",13.0,24.0,40.0,"14,0","25,8","40,8"
104410208,"9,1","13,5","22,9",106.0,214.0,230.0,"14,2","19,3","19,3",12.0,21.0,8.0,"14,6","25,6","15,4"
104410209,"41,1","35,9","27,0",397.0,368.0,314.0,"23,6","25,0","24,7",0.0,8.0,14.0,,"19,5","29,8"
104410210,"32,0","30,6","29,7",742.0,735.0,836.0,"37,4","38,7","42,0",15.0,19.0,36.0,"24,2","30,6","53,7"
104410224,,"10,0","3,3",,4.0,3.0,,"40,0","30,0",,1.0,3.0,,"100,0","100,0"
104510011,"15,6","6,8","1,0",18.0,10.0,0.0,"3,7","4,7","0,0",5.0,3.0,,"23,8","60,0",
104510029,"52,9","32,8","20,0",536.0,366.0,126.0,"14,1","15,5","14,3",25.0,24.0,16.0,"34,7","33,3","36,4"
104510038,"22,9","23,7","17,6",131.0,174.0,63.0,"7,9","10,2","8,8",17.0,11.0,9.0,"23,6","15,3","22,0"
104510047,"43,7","44,4","30,6",327.0,307.0,211.0,"14,4","13,3","14,7",25.0,14.0,15.0,"48,1","26,9","31,9"
104510056,"20,6","15,1","8,6",145.0,117.0,58.0,"13,6","14,9","16,4",17.0,14.0,29.0,"32,7","26,9","70,7"
104510065,"29,1","30,7","10,3",173.0,211.0,47.0,"11,4","13,2","11,1",16.0,11.0,15.0,"30,8","21,2","36,6"
104510074,"24,1","18,7","15,8",77.0,71.0,44.0,"15,2","17,3","12,6",8.0,8.0,4.0,"38,1","38,1","18,2"
104510108,"15,1","14,1","9,8",138.0,153.0,61.0,"14,8","16,9","19,5",21.0,33.0,18.0,"33,9","53,2","58,1"
104510117,"24,4","15,6","10,5",245.0,173.0,44.0,"16,2","17,3","13,1",28.0,33.0,17.0,"45,2","53,2","53,1"
104510126,"16,2","14,9","23,4",116.0,129.0,174.0,"17,5","16,1","13,8",27.0,21.0,13.0,"65,9","40,4","24,5"
104510153,"27,9","19,0","21,4",186.0,132.0,202.0,"21,5","16,5","17,5",17.0,27.0,14.0,"54,8","64,3","26,9"
104510162,"19,6","11,6","8,9",215.0,149.0,79.0,"17,7","20,1","18,2",19.0,35.0,23.0,"30,6","55,6","47,9"
104510189,"24,2","39,3","39,8",314.0,404.0,483.0,"9,7","7,7","8,2",70.0,17.0,12.0,"52,2","12,7","8,1"
104510198,"49,1","36,8","23,8",130.0,103.0,71.0,"12,6","12,7","13,5",2.0,7.0,4.0,"9,5","33,3","18,2"
104510205,"35,3","35,7","41,7",710.0,648.0,809.0,"17,8","15,6","16,7",19.0,33.0,21.0,"16,8","28,4","18,1"
104510214,"72,1","49,3","52,2",614.0,435.0,502.0,"11,8","11,9","13,0",14.0,15.0,9.0,"19,4","20,3","12,2"
104510259,"1,8","24,6","5,8",18.0,311.0,74.0,"21,4","23,4","21,6",15.0,12.0,17.0,"31,9","22,2","28,8"
104510268,"12,6","17,9","23,0",111.0,168.0,189.0,"17,0","17,4","16,8",28.0,27.0,17.0,"53,8","50,9","34,7"
104510277,"24,2","30,7","5,2",162.0,182.0,2.0,"12,9","11,4","1,8",13.0,22.0,0.0,"25,0","42,3","0,0"
104510311,"12,3","8,4","20,1",117.0,97.0,130.0,"13,3","15,7","15,4",21.0,34.0,10.0,"29,2","45,9","23,8"
104510329,"10,2","10,3","17,8",106.0,139.0,102.0,"14,5","18,3","13,7",32.0,33.0,9.0,"44,4","45,8","22,0"
104510365,"11,8","12,8","17,0",111.0,147.0,86.0,"15,2","17,9","15,8",29.0,33.0,9.0,"46,8","51,6","28,1"
104510374,"12,7","13,9","20,7",162.0,228.0,203.0,"17,7","22,1","18,2",39.0,42.0,19.0,"54,2","58,3","35,2"
104510383,"7,2","14,0","16,2",75.0,157.0,100.0,"14,5","15,2","14,7",29.0,30.0,12.0,"40,3","40,5","28,6"
104510392,"2,8","5,4","22,5",9.0,19.0,32.0,"5,2","5,7","3,5",6.0,12.0,5.0,"20,0","19,4","12,2"
104510417,"1,7","2,5","8,0",7.0,10.0,7.0,"13,5","18,9","8,0",2.0,6.0,3.0,"50,0","85,7","27,3"
104510435,"31,3","23,5","23,2",196.0,184.0,209.0,"10,1","12,2","14,1",8.0,20.0,14.0,"12,9","32,3","22,6"
