yop_kodu,bir_kontenjana_talip_olan_aday_sayisi_2025,ilk_uc_sirada_tercih_eden_sayisi_2025,ilk_uc_sirada_tercih_eden_orani_2025,ilk_uc_tercih_olarak_yerlesen_sayisi_2025,ilk_uc_tercih_olarak_yerlesen_orani_2025
300311136,"0,5",3.0,"23,1",,
300311145,"12,7",65.0,"25,6",7.0,"35,0"
300311163,"8,8",27.0,"30,7",6.0,"60,0"
300311206,"2,6",23.0,"35,9",14.0,"87,5"
300311357,"11,0",90.0,"17,4",0.0,"0,0"
300311393,"10,0",66.0,"28,8",16.0,"69,6"
300311409,"16,0",98.0,"27,8",11.0,"50,0"
300311436,"21,8",44.0,"16,9",0.0,"0,0"
300311445,"16,1",26.0,"23,0",0.0,"0,0"
300311454,"2,1",52.0,"81,3",28.0,"93,3"
300311718,"1,6",35.0,"58,3",29.0,"93,5"
300311727,"6,1",156.0,"67,5",34.0,"89,5"
300311736,"6,4",36.0,"28,3",12.0,"60,0"
300311745,"8,1",89.0,"47,8",16.0,"69,6"
300311763,"13,3",86.0,"32,3",7.0,"35,0"
300311781,"2,1",13.0,"31,7",9.0,"90,0"
300312179,"6,9",33.0,"26,4",10.0,"55,6"
300312197,"2,9",77.0,"50,7",36.0,"83,7"
300312328,"1,9",12.0,"37,5",12.0,"85,7"
300312346,"0,7",6.0,"50,0",2.0,"100,0"
300312364,"15,5",112.0,"36,1",11.0,"55,0"
300312382,"4,0",34.0,"42,5",12.0,"60,0"
300312391,"2,8",39.0,"37,1",22.0,"59,5"
300312416,"1,2",28.0,"59,6",18.0,"94,7"
300312452,"0,3",0.0,"0,0",,
300312479,"0,1",0.0,"0,0",,
300390251,"3,4",131.0,"53,3",67.0,"93,1"
300390252,"3,5",168.0,"51,4",69.0,"74,2"
300390264,"16,2",30.0,"10,3",0.0,"0,0"
300390278,"5,7",11.0,"19,3",5.0,"50,0"
300390279,"0,8",2.0,"25,0",1.0,"50,0"
300390280,"5,3",27.0,"34,2",5.0,"33,3"
300390311,"7,5",17.0,"22,7",5.0,"50,0"
300390323,"4,0",31.0,"30,7",13.0,"52,0"
300390324,"2,0",19.0,"37,3",6.0,"100,0"
300390325,"7,3",49.0,"33,6",13.0,"65,0"
300390326,"3,4",29.0,"42,6",15.0,"75,0"
300390327,"4,8",22.0,"30,6",11.0,"73,3"
300390376,"0,8",4.0,"21,1",2.0,"100,0"
300390383,"11,3",352.0,"69,4",41.0,"91,1"
300390390,"11,6",498.0,"68,2",56.0,"88,9"
300390397,"17,5",104.0,"39,5",5.0,"33,3"
300390404,"21,2",167.0,"29,2",5.0,"18,5"
300390467,"5,5",13.0,"23,6",6.0,"60,0"
300390474,"0,1",0.0,"0,0",,
300390481,,,,,
300390488,"0,1",0.0,"0,0",,
300390495,"0,6",1.0,"16,7",,
300390502,"2,9",19.0,"43,2",12.0,"80,0"
300390509,"1,1",2.0,"18,2",,
300390516,"0,7",0.0,"0,0",,
300390523,"0,4",0.0,"0,0",,
300390530,"2,0",6.0,"20,0",3.0,"75,0"
300390537,"0,7",2.0,"20,0",0.0,"0,0"
300390544,"1,1",6.0,"27,3",2.0,"100,0"
300390551,"0,3",0.0,"0,0",,
300390558,"2,1",80.0,"54,1",60.0,"98,4"
300390565,"4,2",16.0,"38,1",7.0,"70,0"
300390572,"0,6",0.0,"0,0",,
300390593,"15,6",58.0,"21,9",7.0,"41,2"
300390600,"8,1",54.0,"37,2",14.0,"77,8"
300390607,"5,1",18.0,"29,5",7.0,"58,3"
300390614,"1,3",12.0,"33,3",3.0,"60,0"
300390621,"7,2",35.0,"28,5",8.0,"47,1"
300390628,"2,9",26.0,"49,1",14.0,"77,8"
300410022,"3,6",107.0,"69,9",39.0,"92,9"
300410049,"0,6",18.0,"66,7",9.0,"100,0"
300410182,"4,7",7.0,"50,0",0.0,"0,0"
300410358,"0,6",1.0,"33,3",,
300410507,"2,3",21.0,"60,0",3.0,"100,0"
300410534,"9,0",25.0,"27,8",8.0,"80,0"
300410561,"2,5",41.0,"46,1",24.0,"100,0"
300410579,"5,2",14.0,"53,8",2.0,"100,0"
300410588,"30,9",31.0,"11,2",1.0,"11,1"
300410613,"8,5",9.0,"13,2",1.0,"12,5"
300410676,"3,3",12.0,"52,2",5.0,"71,4"
300410701,"14,0",34.0,"30,4",3.0,"37,5"
300410719,"12,1",27.0,"27,8",1.0,"12,5"
300410737,"0,5",7.0,"58,3",3.0,"100,0"
300410764,"0,4",0.0,"0,0",0.0,"0,0"
300410773,"3,0",51.0,"37,0",21.0,"95,5"
300410791,"1,4",3.0,"11,1",3.0,"33,3"
300410807,"7,6",9.0,"17,0",1.0,"14,3"
300410816,"6,8",2.0,"7,4",1.0,"25,0"
300410825,"0,3",1.0,"100,0",,
300410861,"4,8",2.0,"4,2",2.0,"25,0"
300410897,"3,0",2.0,"6,7",2.0,"28,6"
300410904,"4,2",6.0,"14,3",3.0,"37,5"
300410913,"0,6",0.0,"0,0",,
300410922,"1,6",0.0,"0,0",,
300411268,"29,4",38.0,"18,4",1.0,"14,3"
300411277,"21,8",17.0,"13,0",3.0,"50,0"
300411329,"0,6",0.0,"0,0",,
300411383,"2,5",38.0,"44,7",23.0,"92,0"
300411408,"3,7",76.0,"53,5",35.0,"92,1"
300411444,"2,0",1.0,"10,0",1.0,"50,0"
300411595,"2,4",77.0,"68,8",30.0,"93,8"
300411602,"11,9",38.0,"22,9",5.0,"35,7"
300411629,"4,7",73.0,"51,8",28.0,"93,3"
300411647,"6,2",8.0,"25,8",2.0,"40,0"
300411656,"45,5",546.0,"92,2",13.0,"100,0"
300411665,"28,7",77.0,"24,4",0.0,"0,0"
300411683,"14,8",491.0,"72,3",46.0,"100,0"
300411789,"27,9",62.0,"27,8",1.0,"12,5"
300411805,"5,6",163.0,"69,1",42.0,"100,0"
300411841,"5,5",32.0,"39,0",9.0,"60,0"
300411868,"0,9",13.0,"32,5",6.0,"60,0"
300411902,"20,7",30.0,"20,7",2.0,"28,6"
300411929,"5,1",59.0,"34,9",25.0,"75,8"
300411947,"13,2",15.0,"22,7",2.0,"40,0"
300412142,"6,4",20.0,"34,5",7.0,"77,8"
300412151,"0,9",9.0,"39,1",5.0,"100,0"
300450546,"191,0",17.0,"8,9",0.0,"0,0"
300490453,"24,6",13.0,"6,6",0.0,"0,0"
300490474,"3,5",5.0,"14,3",3.0,"33,3"
300490478,"6,8",7.0,"20,6",3.0,"60,0"
300490479,"4,8",2.0,"8,3",2.0,"40,0"
300490480,"0,8",1.0,"25,0",,
300490481,"0,6",0.0,"0,0",,
300490482,"6,3",9.0,"20,5",3.0,"42,9"
300490483,"1,2",8.0,"28,6",2.0,"100,0"
300490498,"5,3",7.0,"7,4",4.0,"25,0"
300490499,"2,1",23.0,"54,8",16.0,"100,0"
300490502,"0,5",4.0,"40,0",1.0,"100,0"
300490503,"0,1",0.0,"0,0",,
300490505,"4,2",4.0,"9,5",4.0,"66,7"
300490506,"0,5",2.0,"25,0",,
300490507,"1,2",8.0,"53,3",3.0,"60,0"
300490508,"2,0",16.0,"32,0",8.0,"88,9"
300490529,"4,4",10.0,"22,7",6.0,"60,0"
300490536,"0,9",11.0,"42,3",2.0,"50,0"
300490543,"1,2",0.0,"0,0",,
300490557,"12,4",13.0,"21,0",2.0,"40,0"
300490564,"1,0",6.0,"30,0",3.0,"100,0"
300490578,"9,0",0.0,"0,0",,
300490585,"2,4",4.0,"33,3",1.0,"50,0"
300510048,"17,3",38.0,"27,5",1.0,"12,5"
300510075,"2,4",14.0,"23,3",6.0,"75,0"
300510093,"7,1",18.0,"15,9",4.0,"25,0"
300510136,"2,2",15.0,"34,9",6.0,"66,7"
300510215,"32,9",48.0,"10,4",0.0,"0,0"
300510242,"6,6",40.0,"24,4",10.0,"40,0"
300510278,"13,5",40.0,"29,6",4.0,"40,0"
300510296,"3,9",18.0,"23,1",10.0,"52,6"
300510312,"40,7",24.0,"6,6",0.0,"0,0"
300510393,"12,9",33.0,"25,6",8.0,"80,0"
300510427,"14,3",43.0,"25,0",8.0,"66,7"
300510445,"9,4",7.0,"14,9",2.0,"40,0"
300510481,"8,2",27.0,"22,0",6.0,"40,0"
300510587,"2,0",0.0,"0,0",,
300510621,"2,9",7.0,"12,1",4.0,"30,8"
300510648,"1,6",1.0,"6,3",1.0,"33,3"
300510666,"14,2",9.0,"12,7",3.0,"60,0"
300510684,"8,5",21.0,"16,5",8.0,"53,3"
300510709,"25,5",127.0,"24,9",7.0,"35,0"
300510736,"4,5",129.0,"67,5",41.0,"97,6"
300510745,"2,5",20.0,"32,3",7.0,"63,6"
300510763,"4,5",74.0,"40,9",39.0,"97,5"
300510772,"0,8",1.0,"12,5",,
300510869,"1,1",1.0,"6,3",,
300510939,"38,9",62.0,"12,3",0.0,"0,0"
300510957,"0,8",1.0,"25,0",1.0,"100,0"
300511055,"24,2",93.0,"35,0",2.0,"18,2"
300511073,"0,5",1.0,"20,0",,
300511116,,,,,
300511125,"1,2",10.0,"52,6",5.0,"100,0"
300511143,"0,2",0.0,"0,0",,
300511204,"4,4",143.0,"55,4",40.0,"67,8"
300511222,"27,9",92.0,"30,0",2.0,"18,2"
300511231,"0,6",11.0,"21,2",8.0,"50,0"
300511294,"0,9",1.0,"7,1",0.0,"0,0"
300511373,,,,,
300511522,"58,6",108.0,"10,8",0.0,"0,0"
300511585,"4,3",18.0,"21,2",8.0,"50,0"
300511594,"0,5",3.0,"60,0",,
300511601,"0,9",22.0,"59,5",9.0,"100,0"
300511655,,,,,
300511779,"3,9",7.0,"12,1",6.0,"40,0"
300511813,"0,1",0.0,"0,0",,
300511822,"8,7",12.0,"15,4",2.0,"22,2"
300511849,"64,4",41.0,"12,7",0.0,"0,0"
300511867,"16,4",73.0,"31,9",9.0,"64,3"
300511894,"10,4",9.0,"17,3",1.0,"20,0"
300512026,"2,4",1.0,"8,3",1.0,"50,0"
300512044,"18,1",39.0,"19,6",4.0,"36,4"
300512062,"0,4",1.0,"16,7",,
300512071,"6,0",17.0,"18,9",6.0,"40,0"
300512105,"0,9",2.0,"14,3",0.0,"0,0"
300512114,"5,2",17.0,"21,8",6.0,"40,0"
300512159,"1,2",1.0,"16,7",1.0,"100,0"
300512177,"11,1",31.0,"27,9",8.0,"80,0"
300512186,"6,3",28.0,"29,5",10.0,"66,7"
300512195,"0,6",1.0,"11,1",,
300512211,"5,1",16.0,"21,1",7.0,"46,7"
300512229,"0,5",4.0,"57,1",1.0,"100,0"
300512238,"10,2",37.0,"27,8",8.0,"61,5"
300512256,"18,4",78.0,"24,9",0.0,"0,0"
300512308,"10,6",16.0,"15,1",5.0,"50,0"
300512317,"1,9",11.0,"29,7",10.0,"90,9"
300512335,"22,2",32.0,"11,1",2.0,"15,4"
300512741,"5,9",233.0,"51,7",72.0,"94,7"
300512802,"0,3",2.0,"40,0",,
300512908,"5,9",64.0,"37,6",23.0,"79,3"
300512917,"2,3",11.0,"24,4",4.0,"66,7"
300512926,"7,0",107.0,"44,8",26.0,"76,5"
300512953,"1,3",14.0,"35,9",7.0,"87,5"
300512971,"27,5",55.0,"25,0",5.0,"62,5"
300512998,"6,8",186.0,"65,3",41.0,"97,6"
300513069,"2,6",0.0,"0,0",0.0,"0,0"
300513103,"27,6",71.0,"28,6",3.0,"33,3"
300513112,"12,7",96.0,"36,0",18.0,"85,7"
300513148,"5,6",37.0,"17,4",17.0,"81,0"
300513466,"1,9",31.0,"28,4",27.0,"71,1"
300590341,"36,0",90.0,"31,3",3.0,"37,5"
300590352,"0,2",0.0,"0,0",,
300590371,"4,8",175.0,"43,6",46.0,"55,4"
300590387,"6,0",28.0,"31,1",8.0,"53,3"
300590388,"7,8",23.0,"29,5",7.0,"70,0"
300590389,"17,0",16.0,"18,8",2.0,"40,0"
300590390,"13,9",49.0,"29,3",6.0,"50,0"
300590391,"8,4",62.0,"52,5",12.0,"85,7"
300590392,"1,7",22.0,"35,5",12.0,"80,0"
300590393,"27,3",31.0,"28,4",2.0,"50,0"
300590423,"2,7",45.0,"43,7",23.0,"88,5"
300590426,"7,9",430.0,"60,3",85.0,"94,4"
300590427,"12,7",29.0,"25,4",5.0,"55,6"
300590428,"0,6",6.0,"37,5",3.0,"75,0"
300590429,"8,4",228.0,"56,7",35.0,"72,9"
300590430,"2,7",30.0,"50,8",19.0,"86,4"
300590432,"6,3",168.0,"56,4",17.0,"36,2"
300590441,"2,8",4.0,"14,3",2.0,"66,7"
300590442,"2,3",10.0,"23,8",8.0,"80,0"
300590443,"3,5",2.0,"5,3",1.0,"33,3"
300590445,"0,2",0.0,"0,0",,
300590448,"2,1",4.0,"19,0",2.0,"100,0"
300590455,"0,2",1.0,"100,0",,
300590462,"12,0",13.0,"21,7",2.0,"40,0"
300590469,"4,0",4.0,"20,0",1.0,"50,0"
300590546,"3,4",23.0,"31,9",10.0,"83,3"
300590553,"3,6",4.0,"22,2",3.0,"60,0"
300590560,"1,6",0.0,"0,0",,
300590567,"1,2",0.0,"0,0",0.0,"0,0"
300590574,"1,1",1.0,"9,1",1.0,"50,0"
300590581,,,,,
300590588,"0,4",0.0,"0,0",,
300590602,,,,,
300590616,"1,4",4.0,"57,1",1.0,"100,0"
300590623,"0,2",0.0,"0,0",,
300590630,"0,2",0.0,"0,0",,
300590644,,,,,
300590651,"2,1",37.0,"31,6",10.0,"90,9"
300590658,"6,3",77.0,"40,7",29.0,"96,7"
300650205,"6,0",5.0,"13,9",3.0,"50,0"
300650206,"0,6",4.0,"66,7",1.0,"100,0"
300650207,"16,5",13.0,"19,7",0.0,"0,0"
300650208,"2,5",3.0,"15,0",3.0,"50,0"
300650219,"0,6",0.0,"0,0",,
300650226,"0,4",3.0,"60,0",,
300710037,"21,5",24.0,"27,9",0.0,"0,0"
300710046,"2,2",14.0,"30,4",7.0,"33,3"
300710055,"28,0",17.0,"30,4",0.0,"0,0"
300710143,"7,7",1.0,"4,3",0.0,"0,0"
300710161,"162,0",42.0,"25,9",0.0,"0,0"
300710179,"35,7",36.0,"33,6",0.0,"0,0"
300710188,"1,8",15.0,"42,9",12.0,"85,7"
300710197,"34,3",39.0,"37,9",2.0,"66,7"
300710204,"4,5",28.0,"36,4",13.0,"76,5"
300710222,"99,0",10.0,"5,1",0.0,"0,0"
300710249,"66,5",82.0,"11,2",0.0,"0,0"
300710258,"4,7",2.0,"14,3",,
300710267,"0,2",0.0,"0,0",,
300710294,"32,4",27.0,"16,7",4.0,"80,0"
300710319,"7,1",84.0,"47,2",24.0,"96,0"
300710407,"15,6",14.0,"17,9",4.0,"80,0"
300710425,"1,6",1.0,"12,5",,
300710452,,,,,
300710479,"10,3",10.0,"16,1",3.0,"50,0"
300710497,"0,3",1.0,"33,3",,
300710504,"1,9",1.0,"7,7",0.0,"0,0"
300710531,"0,4",0.0,"0,0",0.0,"0,0"
300710567,"1,4",1.0,"10,0",1.0,"100,0"
300710601,"37,0",41.0,"22,2",1.0,"20,0"
300710619,"5,1",40.0,"31,5",20.0,"80,0"
300710637,"22,8",74.0,"23,2",2.0,"14,3"
300710655,"7,9",5.0,"7,9",1.0,"50,0"
300710673,"3,2",78.0,"40,8",38.0,"64,4"
300710876,"6,7",5.0,"25,0",2.0,"66,7"
300710885,,,,,
300710894,"35,5",23.0,"5,9",0.0,"0,0"
300710928,"16,0",15.0,"18,8",3.0,"60,0"
300710964,"17,6",17.0,"19,3",1.0,"20,0"
300710973,"4,4",57.0,"51,4",23.0,"92,0"
300790028,"29,6",23.0,"15,5",2.0,"40,0"
300790029,"6,5",59.0,"36,4",19.0,"76,0"
300790032,"31,3",17.0,"13,6",2.0,"50,0"
300790046,"11,6",5.0,"8,6",2.0,"40,0"
300790048,"13,6",12.0,"17,6",2.0,"40,0"
300790049,"12,1",37.0,"38,1",2.0,"25,0"
300790050,"13,5",2.0,"7,4",0.0,"0,0"
300790051,"0,8",1.0,"11,1",,
300790062,"3,0",17.0,"24,6",10.0,"66,7"
300790063,"6,5",238.0,"51,7",67.0,"94,4"
300790064,"4,3",1.0,"2,6",1.0,"14,3"
300790065,"0,1",0.0,"0,0",,
300790066,"10,7",19.0,"25,3",4.0,"57,1"
300790067,"1,3",8.0,"27,6",4.0,"100,0"
300790090,"15,2",7.0,"9,2",1.0,"20,0"
300790104,"3,3",15.0,"37,5",10.0,"83,3"
300790111,"4,0",14.0,"43,8",5.0,"62,5"
300790118,"12,1",38.0,"39,2",6.0,"75,0"
300790125,,,,,
300790132,"2,4",59.0,"41,0",14.0,"87,5"
300790139,"1,2",2.0,"33,3",2.0,"100,0"
300790146,"2,0",1.0,"10,0",,
300790153,"1,2",1.0,"16,7",1.0,"50,0"
300910026,"0,3",0.0,"0,0",,
300910141,"3,9",7.0,"17,9",3.0,"30,0"
300910186,"6,0",9.0,"15,0",4.0,"40,0"
300990057,"3,9",3.0,"7,7",2.0,"25,0"
300990058,"4,0",6.0,"15,0",5.0,"50,0"
300990059,"4,7",3.0,"6,4",3.0,"42,9"
300990066,"3,9",16.0,"41,0",9.0,"90,0"
300990067,"13,0",37.0,"28,5",5.0,"50,0"
300990068,"6,7",19.0,"28,4",8.0,"80,0"
300990076,"0,1",0.0,"0,0",,
300990083,"0,4",0.0,"0,0",,
300990090,,,,,
300990097,,,,,
300990104,"0,3",0.0,"0,0",,
300990111,"0,2",0.0,"0,0",,
300990118,"0,6",3.0,"50,0",1.0,"50,0"
300990125,"1,3",2.0,"15,4",1.0,"50,0"
300990132,"0,3",1.0,"33,3",,
300990139,"0,5",1.0,"20,0",1.0,"50,0"
300990146,"0,1",0.0,"0,0",,
300990153,"0,2",0.0,"0,0",,
301210093,"11,8",17.0,"18,1",3.0,"37,5"
301210163,"34,8",22.0,"7,0",0.0,"0,0"
301210172,"2,2",55.0,"48,7",37.0,"72,5"
301290074,"3,6",61.0,"40,7",38.0,"90,5"
301290083,"15,0",19.0,"18,1",0.0,"0,0"
301290090,"19,3",25.0,"21,6",2.0,"33,3"
301290097,"7,5",10.0,"22,2",2.0,"33,3"
301290104,"2,9",52.0,"47,3",28.0,"73,7"
301290153,"1,8",26.0,"43,3",16.0,"88,9"
301290160,"1,1",20.0,"55,6",9.0,"90,0"
301310047,"3,6",10.0,"55,6",,
301310056,"13,2",30.0,"25,2",4.0,"44,4"
301310065,"1,8",36.0,"44,4",21.0,"91,3"
301310074,"0,8",1.0,"25,0",,
301310083,"6,1",11.0,"22,4",6.0,"75,0"
301310092,"0,4",6.0,"40,0",3.0,"100,0"
301310117,"1,3",1.0,"7,7",,
301310126,"0,2",0.0,"0,0",,
301310144,"1,9",5.0,"26,3",1.0,"50,0"
301310153,"0,1",0.0,"0,0",,
301310162,"3,8",10.0,"33,3",1.0,"100,0"
301310171,"14,6",22.0,"16,8",6.0,"66,7"
301310189,"3,4",59.0,"40,1",22.0,"95,7"
301310205,"15,2",19.0,"25,0",2.0,"40,0"
301310277,,,,,
301310302,"2,4",2.0,"9,1",1.0,"100,0"
301310329,"0,7",0.0,"0,0",,
301390037,"11,3",13.0,"19,1",6.0,"100,0"
301390038,"1,6",17.0,"34,7",8.0,"100,0"
301390039,"3,0",3.0,"25,0",,
301390040,"19,4",52.0,"26,8",4.0,"40,0"
301390041,"4,0",105.0,"54,1",47.0,"95,9"
301390042,"14,0",49.0,"58,3",5.0,"83,3"
301390046,"2,0",5.0,"41,7",3.0,"100,0"
301390047,"14,0",21.0,"16,7",5.0,"55,6"
301390048,"2,1",27.0,"32,5",17.0,"81,0"
301390049,"28,8",12.0,"6,9",0.0,"0,0"
301390050,"3,6",6.0,"7,3",4.0,"66,7"
301390051,"13,0",1.0,"7,7",,
301390053,"4,1",5.0,"15,2",4.0,"66,7"
301390054,"0,3",1.0,"33,3",,
301390059,"9,3",2.0,"7,1",0.0,"0,0"
301390060,,,,,
301390068,"1,4",3.0,"30,0",1.0,"100,0"
301390070,"11,2",10.0,"14,9",3.0,"50,0"
301390071,"0,8",7.0,"28,0",4.0,"80,0"
301390116,"0,2",0.0,"0,0",,
301390123,"1,6",4.0,"25,0",3.0,"100,0"
301390130,"3,0",3.0,"100,0",,
301390144,"8,6",9.0,"20,9",1.0,"20,0"
301390151,"1,2",1.0,"16,7",,
301390172,"99,3",23.0,"7,7",0.0,"0,0"
301390179,"3,5",4.0,"57,1",,
301390186,"4,3",20.0,"30,8",8.0,"53,3"
301410015,"10,8",11.0,"20,4",1.0,"20,0"
301410027,"45,3",7.0,"5,1",1.0,"33,3"
301410035,"30,4",4.0,"1,6",0.0,"0,0"
301410036,"2,6",26.0,"23,9",8.0,"44,4"
301410038,"3,9",6.0,"9,1",4.0,"80,0"
301410045,"17,8",19.0,"21,3",3.0,"60,0"
301410052,"2,2",17.0,"30,4",7.0,"63,6"
301410059,"1,0",6.0,"23,1",3.0,"75,0"
301410066,"2,8",1.0,"7,1",0.0,"0,0"
301410073,"0,0",0.0,"0,0",,
301510010,"5,0",0.0,"0,0",,
301510011,,,,,
301510012,"14,0",2.0,"7,1",1.0,"50,0"
301510013,"24,3",9.0,"12,3",1.0,"33,3"
301510014,"2,9",6.0,"30,0",4.0,"80,0"
301510017,"15,5",9.0,"9,7",1.0,"16,7"
301510018,"5,6",26.0,"24,5",12.0,"70,6"
301510025,"0,7",0.0,"0,0",,
301510032,"0,3",0.0,"0,0",0.0,"0,0"
301510039,"0,3",0.0,"0,0",,
301510046,"1,7",1.0,"4,0",,
301510053,,,,,
301610010,"2,1",7.0,"41,2",3.0,"75,0"
301610011,"6,7",41.0,"38,3",8.0,"50,0"
301610012,"1,8",15.0,"51,7",9.0,"75,0"
301610013,"0,3",0.0,"0,0",,
301610014,"2,8",7.0,"18,9",2.0,"22,2"
301610015,"1,0",2.0,"66,7",1.0,"100,0"
301610016,"0,3",1.0,"50,0",,
301610017,"2,3",11.0,"40,7",9.0,"90,0"
301610018,"0,5",4.0,"66,7",,
301610020,,,,,
301610022,"0,3",1.0,"50,0",1.0,"100,0"
301610023,"3,7",17.0,"28,8",11.0,"68,8"
301610024,"0,4",1.0,"14,3",,
301610025,,,,,
301610026,"2,0",5.0,"15,6",4.0,"50,0"
301610027,"1,5",1.0,"33,3",,
301610037,"0,5",1.0,"20,0",1.0,"50,0"
301610038,"3,2",17.0,"24,3",8.0,"36,4"
301610039,"0,6",4.0,"30,8",1.0,"50,0"
301610115,"0,3",0.0,"0,0",,
301610122,"1,4",3.0,"12,5",2.0,"66,7"
301610129,"0,1",0.0,"0,0",,
301610157,"0,4",0.0,"0,0",,
301610164,"3,0",13.0,"27,1",8.0,"50,0"
301610171,"0,7",1.0,"16,7",,
301710010,"2,6",4.0,"9,8",3.0,"42,9"
301710011,"4,3",10.0,"11,1",7.0,"33,3"
301710012,"5,0",30.0,"28,3",11.0,"52,4"
301710013,"1,7",2.0,"5,6",2.0,"100,0"
301710014,"0,2",0.0,"0,0",,
301710021,"2,3",0.0,"0,0",0.0,"0,0"
301710028,"0,6",0.0,"0,0",,
301710035,"1,8",2.0,"12,5",1.0,"50,0"
301710042,"4,0",25.0,"29,4",12.0,"57,1"
301710049,"1,4",3.0,"23,1",2.0,"100,0"
301710056,"4,6",24.0,"21,6",14.0,"58,3"
301710063,"1,6",4.0,"15,4",2.0,"66,7"
301710070,"1,4",0.0,"0,0",0.0,"0,0"
301710077,"0,2",0.0,"0,0",,
301710091,"1,6",0.0,"0,0",,
301810010,"6,4",7.0,"13,7",4.0,"50,0"
301810011,"1,4",0.0,"0,0",,
301810012,"4,6",6.0,"16,2",3.0,"50,0"
301810013,"2,9",5.0,"10,6",3.0,"42,9"
301810014,"1,3",2.0,"40,0",,
301810015,"0,1",0.0,"0,0",,
301810016,"0,3",0.0,"0,0",,
301810017,,,,,
301810031,,,,,
301810045,"3,5",1.0,"14,3",,
301810059,"2,0",1.0,"25,0",1.0,"100,0"
301810080,,,,,
401110145,,,,,
403910052,"6,4",12.0,"37,5",2.0,"40,0"
403910158,"3,0",64.0,"43,2",24.0,"48,0"
403910255,"5,6",21.0,"37,5",6.0,"60,0"
403910264,"3,8",6.0,"31,6",3.0,"60,0"
403910273,"20,2",24.0,"23,8",0.0,"0,0"
403990025,"4,1",28.0,"34,1",4.0,"20,0"
403990032,"2,9",9.0,"20,5",5.0,"33,3"
403990039,"18,0",23.0,"25,6",3.0,"60,0"
403990046,"5,4",4.0,"14,8",2.0,"40,0"
403990060,"1,4",1.0,"14,3",1.0,"100,0"
403990074,"13,2",15.0,"22,7",2.0,"40,0"
403990081,"0,1",0.0,"0,0",,
405210026,"4,5",4.0,"44,4",2.0,"100,0"
405210044,"2,4",4.0,"16,7",2.0,"50,0"
405210053,"3,2",9.0,"28,1",4.0,"40,0"
405210062,"14,2",16.0,"18,8",4.0,"66,7"
405210071,"6,0",14.0,"38,9",5.0,"83,3"
405210098,"8,2",22.0,"44,9",5.0,"83,3"
405210105,"4,3",11.0,"25,6",4.0,"44,4"
405210114,"3,6",10.0,"27,8",6.0,"60,0"
405210123,"4,6",9.0,"19,6",4.0,"40,0"
405210132,"0,8",1.0,"25,0",1.0,"100,0"
405210159,,,,,
405210238,,,,,
405210335,"16,4",61.0,"37,2",2.0,"20,0"
405210344,"8,8",21.0,"39,6",5.0,"83,3"
405210362,"0,2",0.0,"0,0",,
405210371,"5,2",5.0,"16,1",3.0,"50,0"
405210389,"4,8",12.0,"50,0",5.0,"100,0"
405290070,"19,7",23.0,"39,0",3.0,"100,0"
405290086,"8,9",12.0,"16,9",4.0,"50,0"
405290093,"10,4",12.0,"23,1",2.0,"40,0"
405290100,"18,5",12.0,"32,4",1.0,"50,0"
408810038,"3,6",4.0,"22,2",1.0,"25,0"
408810065,"3,0",24.0,"53,3",10.0,"66,7"
408810092,"3,0",7.0,"46,7",5.0,"100,0"
408810302,"0,1",0.0,"0,0",0.0,"0,0"
408810329,"1,9",11.0,"39,3",6.0,"40,0"
408810383,"4,3",7.0,"23,3",4.0,"80,0"
408810417,"8,0",16.0,"40,0",3.0,"60,0"
408810586,"2,8",25.0,"59,5",13.0,"86,7"
408810686,"4,0",0.0,"0,0",0.0,"0,0"
408810691,"35,0",19.0,"54,3",0.0,"0,0"
408810694,"35,0",22.0,"62,9",1.0,"100,0"
408810701,"4,4",7.0,"22,6",5.0,"100,0"
408810708,"3,4",2.0,"11,8",,
408810722,"3,0",2.0,"13,3",0.0,"0,0"
408810729,"1,3",4.0,"30,8",0.0,"0,0"
408810736,"1,0",1.0,"10,0",,
408810743,"1,5",9.0,"30,0",5.0,"71,4"
408810750,"0,2",0.0,"0,0",,
408810757,"3,8",2.0,"10,5",,
408810764,"3,0",1.0,"4,8",1.0,"100,0"
408810771,"5,2",10.0,"38,5",4.0,"80,0"
408810785,"2,3",6.0,"37,5",2.0,"100,0"
408810806,"1,4",3.0,"21,4",2.0,"33,3"
408810890,"1,6",2.0,"12,5",2.0,"66,7"
408810897,"1,2",0.0,"0,0",,
408810911,"1,2",0.0,"0,0",0.0,"0,0"
409610197,"0,2",1.0,"100,0",,
409610204,"1,0",3.0,"60,0",1.0,"100,0"
409610213,"0,6",2.0,"66,7",1.0,"100,0"
409610222,"1,4",2.0,"28,6",1.0,"100,0"
409610231,"4,4",9.0,"40,9",5.0,"100,0"
409610249,"0,6",2.0,"66,7",1.0,"100,0"
409610285,,,,,
409610294,,,,,
409610301,,,,,
409610319,"0,6",0.0,"0,0",0.0,"0,0"
409610328,"1,2",2.0,"33,3",2.0,"50,0"
409610337,"0,4",0.0,"0,0",,
409610346,"0,6",7.0,"77,8",,
409610355,"4,1",10.0,"34,5",4.0,"57,1"
409610364,"2,0",9.0,"56,3",5.0,"83,3"
409610434,,,,,
409610443,"0,2",0.0,"0,0",,
409610452,,,,,
409610461,"0,2",0.0,"0,0",,
409610479,"2,8",4.0,"28,6",1.0,"33,3"
409610488,,,,,
